HOT-ID	Notes	S700014973-TDO	S700015265-TDO	S700015641-TDO	S700015999-TDO	S700016063-TDO	S700016154-TDO	S700016319-TDO	S700016360-TDO	S700016576-TDO	S700016628-TDO	S700021687-TDO	S700021697-TDO	S700021860-TDO	S700023080-TDO	S700023214-TDO	S700023247-TDO	S700023305-TDO	S700023404-TDO	S700023461-TDO	S700023515-TDO	S700023562-TDO	S700023676-TDO	S700023772-TDO	S700023829-TDO	S700023886-TDO	S700023952-TDO	S700024009-TDO	S700024050-TDO	S700024169-TDO	S700024215-TDO	S700024276-TDO	S700024324-TDO	S700024363-TDO	S700024417-TDO	S700024476-TDO	S700024525-TDO	S700024572-TDO	S700024621-TDO	S700024657-TDO	S700024717-TDO	S700024774-TDO	S700024811-TDO	S700024888-TDO	S700024932-TDO	S700024982-TDO	S700033164-TDO	S700033455-TDO	S700033761-TDO	S700037058-TDO	S700037206-TDO	S700037454-TDO	S700037566-TDO	S700037582-TDO	S700037718-TDO	S700038037-TDO	S700038233-TDO	S700038370-TDO	S700038456-TDO	S700038504-TDO	S700038552-TDO	S700038600-TDO	S700038708-TDO	S700038767-TDO	S700038984-TDO	S700095384-TDO	S700095441-TDO	S700097265-TDO	S700097325-TDO	S700097662-TDO	S700098301-TDO	S700098393-TDO	S700099033-TDO	S700099093-TDO	S700099621-TDO	S700099777-TDO	S700100261-TDO	S700101669-TDO	S700102273-TDO	S700102619-TDO	S700102936-TDO	S700103247-TDO	S700103311-TDO	S700103452-TDO	S700103521-TDO	S700103627-TDO	S700103678-TDO	S700105017-TDO	S700105071-TDO	S700105130-TDO	S700105187-TDO	S700105244-TDO	S700105290-TDO	S700105340-TDO	S700105378-TDO	S700105423-TDO	S700105498-TDO	S700105596-TDO	S700105652-TDO	S700105691-TDO	S700105745-TDO	S700105812-TDO	S700105862-TDO	S700105910-TDO	S700105942-TDO	S700106024-TDO	S700106099-TDO	S700106366-TDO	S700106418-TDO	S700106526-TDO	S700106585-TDO	S700106621-TDO	S700106669-TDO	S700106843-TDO	S700106882-TDO	S700106952-TDO	S700108989-TDO	S700113041-TDO	S700113077-TDO	S700113124-TDO	S700113509-TDO	S700113584-TDO	S700113622-TDO	S700113680-TDO	S700113824-TDO	S700113938-TDO	S700114023-TDO	S700114072-TDO	S700114133-TDO	S700114195-TDO	S700114252-TDO	S700114309-TDO	S700114357-TDO	S700114523-TDO	S700114564-TDO	S700114621-TDO	S700114685-TDO	S700114733-TDO	S700114783-TDO	S700114840-TDO	S700114888-TDO	S700114945-TDO	S700114993-TDO	S700116223-TDO	S700116310-TDO	S700116364-TDO	S700116574-TDO	S700116625-TDO	S700116784-TDO	S700116844-TDO	S700117006-TDO	S700117666-TDO	S700117723-TDO	S700117834-TDO	S700117960-TDO	S700117998-TDO
HMT-345		0.0	0.0	0.013663238435931833	0.0	0.0	0.0	0.0	0.008270614506657845	0.07749935417204858	0.0	0.0	0.0	0.0	0.0	0.0	0.09633911368015415	0.0	0.0	0.0	0.0	0.04835589941972921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011860989206499821	0.0	0.01261193088661874	0.0	0.0	2.6715988491574185	0.033610620956222165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03831417624521073	0.0	0.0	0.0	0.11265267401873592	0.0	0.0	0.0	0.0	0.17591556053094515	0.05801024847723097	0.0	0.24261821185215773	0.16747868453105969	0.0	0.0	0.422102839600921	0.0	0.11132315521628498	0.008176280609950534	0.0	0.0	0.0	0.12889366272824918	0.0	0.0	0.0	0.0	0.0	0.01546551190844417	0.0	0.0	0.0	0.15593139018831714	0.0	0.0	0.0	0.0	0.0	0.0	0.23915271609156133	0.008754267705506434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014583637159107482	0.009334889148191366	0.0	0.0	0.0	0.0	0.06178083249671789	0.046392948271862675	0.0	0.0	0.0	0.0	0.0	0.0	0.02060298056452167	0.0	0.0	0.0	0.0	0.0	0.8862509147085128	0.0068320010931201755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013704262025489926	0.0	0.0	0.0	0.03769791404875597	0.0	0.0	0.01801477211313277	0.0	0.0	0.10922075194286915	0.0	0.0	0.0	0.0	0.0	0.013056534795665231	0.07485963817841547	0.008212203334154553	5.9511404422832	0.0	0.012056181807221653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMT-874		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01654122901331569	0.025833118057349523	0.0	0.0	0.0	0.0	0.02161227577263886	0.0	0.0	0.01673826926295821	0.0	0.0	0.0	0.04835589941972921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18917896329928113	0.014615609470914937	0.0	0.0	0.008402655239055541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03557452863749555	0.0	0.0	0.0	0.0	0.31984647369262753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028616982134826864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011824524062906468	0.0	0.0	0.0	0.0341646737273659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004667444574095683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.060141332130506694	0.0	0.0	0.024392227010326045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04111278607646978	0.0	0.0	0.0	0.012565971349585321	0.0	0.0	0.0	0.0	0.0	0.004200798151648814	0.0	0.0	0.0	0.0	0.0	0.026113069591330463	0.14971927635683094	0.0	1.296746555516962	0.0	0.03014045451805413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007678132678132678	0.0	0.0
HMT-875		0.0	0.0	0.011179013265762408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9166247611384892	0.0	0.0	0.13762730525736308	0.005579423087652737	0.0	0.0	0.0	0.370728562217924	0.0	0.0	0.0	0.0	0.0	0.04194630872483222	0.0	0.0	0.0	0.02522386177323748	0.0	0.012171372930866602	0.32881216605014385	0.14284513906394422	0.0	0.0	0.0	0.13685396876509417	0.012292562999385371	0.0	0.0	0.5363984674329502	0.08090614886731393	0.0	0.0	0.2193762599312226	0.27556644213104714	0.0	0.09768009768009768	0.0	0.24788101711178634	0.7831383544426183	0.0	0.005162089613875697	0.045676004872107184	0.0	0.0	1.4581734458940905	0.0	2.480916030534351	0.0	0.0	0.0	0.0	0.06444683136412459	1.1939540200685888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1439366678661389	0.0	0.0	0.0	0.0	0.0	0.0	0.9053638537751963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21305442572147976	0.0	0.4667444574095682	0.0	0.0	0.0	0.0	0.6564213452776276	0.0	1.8395503321410323	0.0	0.0	0.0	0.0	0.06456611570247935	0.0	0.008096510404015869	0.0	1.007367313185987	0.0	0.0	0.585413448247825	0.07515201202432192	0.0	0.0	0.0	0.0663643402278509	0.0	0.0	0.0	0.06852131012744964	0.0	0.0	0.0	0.012565971349585321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0169061707523246	0.0	0.08714304866604101	0.03916960438699569	0.0	0.0	8.081509783489638	0.18368284096127355	0.012056181807221653	0.0	0.41101127891416556	0.0	0.0	0.0	0.0	0.035968635349974826	0.009949258780220875	0.0	0.0	0.0	0.0	0.0
HMT-866		2.0226537216828477	0.5576592082616179	2.002285487156556	2.172942402143176	1.2633181126331812	2.0849680529088666	5.143963630240781	0.4466131833595236	1.795401704985792	0.0473634354278497	1.358428805237316	1.3388182498130141	0.6235542592778839	1.6382105035660253	3.3774735902395476	2.284613267272227	1.3836969257378788	5.952937509739754	3.3301356721940527	2.1588740458015265	0.4996776273372019	1.5867656988521268	3.0971128608923886	2.2995573044761435	8.207705192629817	1.0683285110171379	2.069351230425056	0.6261831949905344	1.470762661605978	0.022104332449160033	1.8413419094463361	0.43846828412744815	4.162609542356377	0.4110152075626798	0.050415931434333254	3.9375532821824386	1.5709459459459458	2.7881250705497234	1.5939462244405087	0.34419176398279044	0.4473503097040606	7.088212334113973	0.4469987228607918	1.4057443365695792	5.022935779816514	5.204399934329338	0.5395470176686825	0.4592774035517453	2.768102658111824	2.4664224664224665	2.45247594461394	1.1594434671357747	2.0400270714492894	2.9319118003392295	0.8620689655172413	1.0200974421437272	2.6224096827434438	0.47424214245862006	0.6523407521105142	2.8421202216853776	1.1768447837150127	0.20031887494378806	2.0306062389640966	1.1851851851851851	0.6400409626216078	1.288936627282492	0.4191540708751429	2.033815241362411	1.3885180240320427	0.7557677008750995	2.405276089486616	1.1444478812248686	0.0	1.9617581326049165	2.3814949863263446	0.5877413937867338	1.7425650557620818	0.0	1.1824524062906467	6.536878759100981	0.0	19.432641839540114	0.5978817902289033	0.9950684291925647	2.105499775213547	1.3513513513513513	2.371805578753967	0.7537688442211055	1.9443998071669613	3.405717856584909	0.8231648266511719	1.1448155169899372	0.5040840140023337	2.616361071932299	0.0	3.783783783783784	3.8154649644566954	0.9884933199474862	3.2707028531663185	0.6496824585736185	7.424088333575477	1.090436174469788	0.15638328120557293	3.351206434316354	4.480888429752066	4.477714442689376	0.008096510404015869	26.837962275360166	0.1653886633588934	4.059980195218559	0.5167577144544515	0.04065371168387674	0.7925121268019402	1.5169194865810969	0.9398304219021351	0.026308866087871613	1.4378940382701029	0.0	1.483530299220518	3.8346825734980827	0.06852131012744964	0.13966480446927373	5.603025633842275	0.5985463873450192	1.6461422467956774	0.0	0.1786269027648338	1.1709601873536302	0.0	3.374948552613527	1.9743751312749425	0.17172909734893207	1.2380068090374496	3.7700760777683855	1.2520593080724876	0.020109934307547928	0.013056534795665231	0.6363069245165315	1.8970189701897018	0.0578904712284358	0.9413745599265269	0.7655675447585749	2.6407795878896083	3.2402982221372585	0.3761574074074074	2.9991146525011065	0.8710217755443885	2.4766940308891052	1.2085461477591541	7.650980001989853	9.437946718648472	8.235294117647058	0.22266584766584768	0.4968532626697582	0.057764513333975157
HMT-181		0.16803584764749813	0.2134251290877797	1.324092015700303	0.9227563625539515	1.3242009132420092	2.880842954825692	1.4480552281528878	1.116532958398809	0.6716610694910876	0.12630249447426586	1.800327332242226	0.10471204188481677	0.7241275269033491	0.03890209639074994	0.23805981252789762	0.2202036884117809	0.5858394242035374	1.2934393018544492	1.2882006303960531	0.5963740458015268	0.27401676337846553	0.4726536124240378	1.1023622047244095	0.7132316773241515	1.0887772194304857	0.44513687959047404	0.3215883668903803	0.9902431920780546	0.3914126438144941	2.586206896551724	0.16395510152604362	1.2569424144986847	1.2658227848101267	0.5206192629127278	0.20166372573733302	0.4475703324808184	0.37162162162162166	1.1626594423749859	0.1771051360489454	0.7129686539643515	0.4473503097040606	0.1405152224824356	0.45977011494252873	0.3843042071197411	0.16055045871559634	0.2791003119356427	0.20751808371872407	0.0612369871402327	0.7149404216315307	0.7081807081807082	1.4667918329030745	0.0639692947385255	0.10635212220825678	0.3755754785558517	0.5316952302291968	0.6242387332521315	0.5684944067485788	0.9438348521480379	0.2110514198004605	0.5826346454455024	0.22264631043256997	0.15534933158906014	1.2065921130076516	1.0774410774410774	1.1520737327188941	0.30075187969924816	0.20322621618188746	0.39206076941926	1.4419225634178905	0.11933174224343676	0.6077848183111341	0.7268790596968759	0.6737665724842425	0.17382666997765084	1.3787602552415679	0.9115988964855463	0.3252788104089219	0.3947521188900499	0.35473572188719404	1.3928458372902817	0.03499930001399972	1.037240689827543	0.08541168431841477	0.44646765298082813	0.6893451221339727	1.092283993838398	0.46767997327543015	0.7816862088218872	0.5302908565000803	0.6249023590064053	0.39705597520821223	0.5031354819892081	0.11201866977829639	1.1424541607898449	0.0	1.5444015444015444	0.13056724212969678	0.3784075990423971	0.3363488749710044	0.21169428425432515	1.0896411448496297	0.2901160464185674	0.12794995735001422	2.0554066130473636	0.1291322314049587	0.9546047661561706	0.21860578090842847	1.9159364324966583	0.10524733122838671	0.5092658084594709	0.9523106452089177	0.3902756321652167	0.6080480972876955	0.3719369894982497	0.22474205741138012	0.10523546435148645	0.19909302068355272	1.2021857923497268	0.6537591149107368	0.8663542110495668	0.38371933671371794	0.37243947858473	0.3361815380305365	4.546102322930026	0.42724302588590096	0.0	0.11649580615097856	0.7926499729778418	0.037248572138068044	0.5487721223761833	0.3444654484352027	0.24686057743908982	0.4565150108325595	0.5832628909551986	0.6095551894563427	0.3418688832283147	0.5222613918266092	0.3243917654398004	0.533793216720046	0.13893713094824592	0.8724934945660493	0.17481463620471396	0.5132782860968534	0.33454406423246036	1.099537037037037	0.697211155378486	1.3902847571189278	1.7809934604146376	0.25178044744982375	0.45766590389016026	1.2345679012345678	0.5785920925747349	1.8657862407862407	2.1033454786353096	1.3189563877924328
HMT-701	Reads equidistant to HMT-172 and HMT-701 were assigned to each taxon in proportion to the abundance of HMT-172 and HMT-701 individually at this body site (TDO).;Some of the reads equidistant from these taxa (172-180-701) are included in HMT-701 because they are too close to differentiate at this site (TDO).	5.125633211546573	0.6122384562088273	3.6124812899860506	3.6002239714483837	4.4633437462469026	8.984912896691053	4.81482540634152	3.6162429904445097	0.7379555592211909	0.5830616367521929	9.295088969162638	3.4939773909896727	5.590124369163571	6.25196692325881	1.4068004185227259	8.88510840755066	4.181414466218222	7.999484776419227	11.825201738342301	6.615303354445423	2.602590102499259	3.3182983603144685	9.986785083791293	3.2623139985858716	3.2373389084412847	5.803527473452648	9.383289085447656	3.9266452689775315	4.420963977020984	2.4926151827298217	5.888078401454402	4.093326331782583	3.8111889840990383	4.011489309179057	4.178641249759536	4.577670739889635	3.9426898254182268	4.126087341456353	4.708277637608822	3.632800656740535	2.698967520604674	5.741318858745341	1.5226063042249014	8.667224817862433	3.9324891121078833	1.3657606046245805	1.246212369122366	1.480275123449461	8.912853581332596	7.052426386403016	3.2708247627056206	3.8378080248763076	7.02919725985429	11.99023099950195	2.9886421634244416	7.582830219327052	5.69093963144731	8.545937117162158	2.053761184941994	9.944675544296052	2.2369539561816207	6.983456935823261	7.469058407209514	4.579014617223565	1.5394910239350899	0.5298836795289948	1.0880996479369327	1.9466571784229905	1.1197027563594064	0.3818546374153705	1.4240309106229605	2.1060361352900894	2.692148151517486	1.726640718485082	2.2485434202842915	0.38781540799027736	0.9231695412735814	0.07507760493242638	1.4985393508648348	7.369273709654882	0.006999860002799944	10.375040859755016	0.5807696591428789	8.558847521786587	0.8806520435590758	4.531523366197983	11.426734026468976	5.155830021497518	7.352552798957418	4.165652418106366	2.258322861784982	3.1709583568439124	3.952969122304824	3.8693326265683075	0.0	3.92935211361158	1.1392981536833637	1.7818343404808341	7.762640485647817	1.6901065878350594	8.560165085888322	2.1532432555109025	1.174281397607826	2.1774563406004948	6.215859117087419	1.5136839208407633	0.44098805046417205	9.754891735083966	6.355856030598216	4.57175636451123	4.344311501897391	1.1444032132728525	11.474766998812187	2.3240922631165124	2.4734629373130756	1.101440053967891	4.021293373782675	15.77744367790563	6.523170029174683	6.121116189796463	6.14063754645166	4.106088412120898	2.043199219744273	1.8155559097151743	5.510673575649791	0.0	0.924186516357752	5.226986985533079	0.22928276772820813	4.566030506750854	1.8348145304393202	0.7999364342558589	1.7742867216245881	3.9584169954739257	8.567039260288333	1.7884341377998343	5.778153229891728	2.4794290759988953	4.344198270385945	0.33498747511473626	5.11145571897671	1.3884812314060868	2.8329773810057604	7.353716207887276	3.8338191476074304	2.489646262308337	4.581283126505213	5.785004499798082	1.660083975257091	3.9873125568892305	9.663029978224847	8.089668176970637	5.2323629131240645	3.7362614309404227	2.6385422895981936
HMT-172	Reads equidistant to HMT-172 and HMT-701 were assigned to each taxon in proportion to the abundance of HMT-172 and HMT-701 individually at this body site (TDO).;Some of the reads equidistant from these taxa (172-180-701) are included in HMT-172 because they are too close to differentiate at this site (TDO).	0.7991863055059535	0.7233897709856649	0.6729148157996679	3.6595975906987053	0.11485124249986851	0.8899559947259909	2.846397021676664	0.2774581985445143	0.037037982499294825	1.5325051456917604	0.13800812219560799	0.17047327320864092	0.31352644045123323	0.7751541684376566	3.8742151119536103	0.39097196679560964	0.2885383488386971	3.6258853342243755	0.0966435926610508	0.5386495410777512	0.07310299872575735	0.9468378089405396	3.4252884070223555	4.974127353611164	7.948621899515008	2.774120097887915	0.7189463077939597	0.19141808853903947	0.05062895382944997	0.03833088269900258	0.12781263146273758	0.13058480531183336	17.22094344043845	0.0712617526102301	0.28138236809327344	0.4765429297678979	6.900109251952238	3.7077539498857846	0.13796290336686684	0.2516492510652427	0.8454233947428825	3.8917802825505223	0.04284480077287408	1.583329606908257	4.493250160414793	1.5370658838000413	0.1794305167305627	0.24609396251350757	3.167806363671987	2.373703039726412	6.33460613991496	0.881124032077568	1.582660659163185	3.3877588973396224	0.2384363160441303	0.8639939396355368	2.4146902970324255	0.09270896801545118	0.22535260555422462	9.674122544681152	4.161936506318201	1.0935818792864138	0.34436125141320467	2.240678746843623	0.047810563366497846	0.050137802748126535	0.029644541063448368	0.1064526172315772	0.028494840436321278	0.01591783672941873	2.1450884479700822	0.9219163973523928	0.04638694954749975	0.08612312556756277	0.30387225884059454	1.0995301599598246	0.23854049590113982	0.18035023670231182	0.07412234950172553	0.6625232059506085	0.0	6.74863247052014	0.06835914167707326	1.3736555951188725	0.2957303931260734	3.230518515340498	4.875253613417444	1.095902357154479	1.0658002077375706	5.973388356772562	0.15306586569903913	2.4333498065024917	1.0391399867883016	0.4532135920728397	0.0	0.7252897299260075	1.0078076057827614	0.0870358425448822	0.48124040927984324	0.09633376959232584	0.6945203710345331	0.1455503695457493	0.06256819010897814	1.4120581068227998	0.6089326613815945	2.6108598709408852	0.004320021756700801	0.1663914967591945	0.2596905037575201	4.134551870429425	0.6308623782392894	0.09614334759653356	0.3294784801839381	0.5680811727157936	0.9589612122425478	0.05615005389845997	0.5001910943144705	1.1245831998668243	5.843708501970553	2.357793056049298	0.2671303241982766	0.4795726679535897	2.9294860302907457	0.4076163861377542	0.3990937790285616	0.0	0.05437825531046807	0.3106405659050664	0.01904104652557879	2.0986342039181394	0.8330564918079647	0.10164132682603437	0.14297891409703753	1.375349319842018	2.7653183609081937	0.12871293285306803	0.24841448810443084	2.361494192871972	0.49278949343108713	0.08182391773000153	0.09566376886952303	1.1528101153979753	1.442760257621503	2.0360967560009744	0.6997779629537493	0.7727199479690309	0.28491244007167726	0.9742470761120734	0.230336935185776	1.8905842768652523	16.295384576680938	8.046294080361122	0.08090490014374889	0.30481177210694366	0.05713499932064732
HMT-180	Some of the reads equidistant from these taxa (172-180-701) are included in HMT-180 because they are too close to differentiate at this site (TDO).	0.24271844660194172	0.048192771084337345	2.92630956321612	1.2533500407700118	0.03367715737194957	1.0207706108809038	1.2207442330358647	0.0017582436468206635	0.7749935417204857	0.3789074834227976	1.0251680477579583	0.628743053079173	0.6738408930906165	1.2503805292242165	4.166983279224602	2.257087806220754	0.52363084839228	1.9479507558048934	0.06938394130033483	1.3145585548585053	3.578336557059962	0.011253657438667566	2.099737532808399	0.5313894397360684	0.008902396957164422	0.6700711021515366	3.2506728841633055	0.7603406034561976	3.902265448938441	0.0	0.18917896329928113	0.3215434083601286	1.4483933787731256	1.4659542403068915	0.690804043688237	0.6682927242043594	7.434227949656563	1.8286488316965797	2.1252616325873452	0.8358942839582053	0.7398485891259463	2.029664324746292	0.46520023599839294	2.1584261577535817	2.9733432962846615	6.800013767690959	0.5665307178468222	1.5396035615161088	0.054995417048579284	3.296703296703297	4.5579110358915065	0.8304042616132123	1.8783286806151263	3.267515312753776	1.346532918425296	0.9624328446914904	0.9902805794975242	0.6137251255346847	0.7907250429650247	1.0292053215670622	1.6799899446248612	1.4197111133478701	0.22071806945261918	1.867175322801498	0.23041474654377886	0.2363050483351235	0.10161310809094373	0.397270013215807	0.1869158878504673	0.17899761336515513	1.422475106685633	0.40539111103212316	0.15214083894805477	0.04966476285075738	0.18231540565177756	0.9595777857742593	0.0	0.04644142575177058	0.09459619250325174	1.9713686431156225	0.0	3.1837498139387925	2.459856508370345	1.8565773931765377	0.04495729057395474	0.948222787275411	0.1837314180724904	3.100584762609867	7.779622246398375	1.8122168411185753	0.3002130544257215	1.1989585713772364	6.2237602024588	1.2416286755760608	0.0	2.1600299711342275	0.5948063252575077	0.31662676654567923	1.2202805525323255	0.5129975577489052	2.38268197007119	0.20220677510341223	0.014216661927779357	0.13404825737265416	2.963431362026854	0.930054106714334	0.0	0.04455666122085252	1.2780033077732673	4.23753106340423	0.15549199908966063	0.20672557507662553	0.07660442193985847	0.4552594696519412	1.2462968638267444	0.2104709287029729	0.6438733463039165	3.113585924725592	2.1289726129332154	0.2556455048998722	0.11546085348326947	0.186219739292365	0.2941588457767194	0.014251104460595696	2.069624452308327	0.0	0.031065548306927617	0.587394967026996	0.0	2.4449525207756495	2.1336412650873084	0.39712353761940544	0.1177080566336822	2.5529623406434814	3.3628647840753025	0.040219868615095855	0.03166442719250781	2.4578914535246414	1.4946210068161287	0.12735903670255877	0.05845528637694213	1.0695351044588233	1.526538638989341	1.0766370456701515	0.22624085240178327	6.930196870731928	0.4436871804917857	0.1560120946060538	1.7280238057646007	3.2654719852685017	0.8284600389863548	1.7907494109421087	0.015356265356265357	1.689301093077178	0.0
HMT-188		0.0	0.0	0.23351716599592587	0.029766334275933917	0.015220700152207002	0.0	0.0	0.03308245802663138	0.025833118057349523	0.0	0.0	0.0	0.015085990143819773	0.0	0.1339086445469424	0.027525461051472612	0.03347653852591642	0.0	0.0	0.0	0.0	0.0	0.0	0.012297097884899163	0.0	0.0	0.0	0.0145623998835008	0.0	0.011052166224580016	0.0	0.014615609470914937	0.0	0.0	0.0	0.0	0.0	0.0	0.008050233456770247	0.0	0.0	0.0	0.01277139208173691	0.0	0.0	0.016417665407978985	0.005929088106249258	0.0	0.0	0.02442002442002442	0.04693733865289838	0.0	0.0	0.0	0.010324179227751393	0.03045066991473812	0.0	0.013948298307606471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15910898965791567	0.0	0.0	0.0	0.0	0.09115770282588878	0.035984166966534725	0.0	0.02322071287588529	0.0	0.015827793605571384	0.0	0.0	0.0	0.0029180892351688115	0.0	0.0	0.0	0.0	0.016069419893941828	0.0	0.0	0.0	0.0	0.007052186177715091	0.0	0.0	0.0	0.0	0.0	0.0	0.014528548597995064	0.0	0.014216661927779357	0.0	0.012913223140495868	0.00686766018817389	0.024289531212047608	0.014852220406950839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014007564084605685	0.0	0.0	0.0	0.0	0.0	0.04966476285075739	0.0	0.0	0.010733068584308255	0.01547508511296812	0.0084530853761623	0.0	0.006703311435849309	0.013056534795665231	0.012476606363069246	0.0	0.03473428273706148	0.007653451706719731	0.0	0.0	0.0	0.0	0.0	0.0	0.013914011409489356	0.0	0.0	0.0	0.0	0.03839066339066339	0.0	0.03850967555598344
HMT-587		0.0	0.04130808950086059	0.044716053063049634	0.029766334275933917	0.06088280060882801	0.10088555094720322	0.06735140596059942	0.06616491605326276	0.11624903125807284	0.07893905904641617	0.016366612111292964	0.0	0.0	0.0	0.6249070078857313	0.0	0.005579423087652737	0.0	0.0	0.0	0.0	0.0	0.013123359580052493	0.0	0.0	0.0	0.0	0.0	0.0	0.022104332449160033	0.0	0.0	0.012171372930866602	0.0	0.0	0.005328218243819267	0.0	0.0	0.008050233456770247	0.0	0.0	0.0	0.01277139208173691	0.01011326860841424	0.0	0.0	0.005929088106249258	0.010206164523372117	0.0	0.0	0.011734334663224596	0.0	0.0	0.0	0.0	0.045676004872107184	0.018338529249954154	0.0	0.0	0.028421202216853774	0.0	0.004088140304975267	0.0	0.0	0.15360983102918588	0.15037593984962408	0.0	0.0490075961774075	0.0	0.25855210819411295	0.012931591878960301	0.03093102381688834	0.0	0.0	0.06836827711941659	0.09595777857742593	0.0	0.05805178218971323	0.0	0.03165558721114277	0.0	0.0	0.0	0.008754267705506434	0.0	0.0070018204733230645	0.033405712376816436	0.0	0.0	0.0	0.0	0.0	0.004667444574095683	0.007052186177715091	0.0	0.0	0.0	0.0	0.046392948271862675	0.0	0.014528548597995064	0.0	0.0	0.0	0.0	0.0	0.0	0.029704440813901677	0.0	0.028292544914415046	0.029529012254540087	0.0	0.0	0.0	0.020431096128307284	0.0	0.0	0.0	0.012572290671360321	0.0142025280499929	0.013704262025489926	0.0	0.0	0.014251104460595696	0.0	0.0	0.0	0.009007386056566384	0.024832381425378695	0.04115790917821375	0.004200798151648814	0.0	0.01547508511296812	0.0	0.0	0.013406622871698618	0.11750881316098707	0.0	0.05748542333908188	0.12735903670255877	0.007653451706719731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02892960462873674	0.13052825552825553	0.13249420337860218	0.03850967555598344
