Taxonomy	Rank	HMT	Notes	UC01-NS	UC02-NS	UC03-NS	UC04-NS	UC06-NS	UC08-NS	UC09-NS	UC11-NS	UC13-NS	UC15-NS	UC16-NS	UC18-NS	UC19-NS	UC25-NS	UC29-NS	UC30-NS	UC31-NS	UC32-NS	UC34-NS	UC35-NS	UC01-BM	UC01-KG	UC01-HP	UC01-SV1	UC01-SV2	UC01-SUBP1	UC01-SUBP2	UC01-SUPP	UC01-TD	UC01-PT	UC02-BM	UC02-KG	UC02-HP	UC02-SV1	UC02-SV2	UC02-SV3	UC02-SUBP1	UC02-SUBP2	UC02-SUPP1	UC02-TH	UC02-TD	UC02-PT1	UC02_2-BM	UC02_2-KG	UC02_2-HP	UC02_2-SV	UC02_2-SUBP1	UC02_2-SUBP2	UC02_2-SUPP	UC02_2-TH	UC02_2-TD	UC02_2-PT	UC03-BM	UC03-KG	UC03-SV1	UC03-SV2	UC03-SV3	UC03-SV4	UC03-SUBP1	UC03-SUBP3	UC03-SUPP	UC03-TH	UC03-TD	UC03_2-BM1	UC03_2-BM2	UC03_2-KG1	UC03_2-KG2	UC03_2-KG3	UC03_2-KG4	UC03_2-KG5	UC03_2-KG6	UC03_2-KG7	UC03_2-KG9	UC03_2-TH	UC03_2-TD1	UC03_2-TD10	UC03_2-TD11	UC03_2-TD12	UC03_2-TD2	UC03_2-TD4	UC03_2-TD5	UC04-BM	UC04-KG	UC04-HP	UC04-SV1	UC04-SV2	UC04-SV3	UC04-SV4	UC04-SUBP1	UC04-SUBP2	UC04-SUBP3	UC04-SUPP	UC04-TH	UC04-TD	UC05-BM	UC05-KG	UC05-HP	UC05-SV1	UC05-SV2	UC05-SUBP1	UC05-SUBP2	UC05-SUPP	UC05-TH	UC05-TD	UC05-PT	UC06-BM	UC06-KG	UC06-HP	UC06-SV1	UC06-SUBP1	UC06-SUBP2	UC06-SUPP	UC06-TH	UC06-TD	UC06-PT	UC07-KG	UC07-SV1	UC07-SUBP1	UC07-SUBP2	UC07-SUPP	UC07-TH	UC07-TD	UC07-PT	UC08-KG	UC08-HP	UC08-SV1	UC08-SV2	UC08-SUBP1	UC08-SUPP	UC08-PT	UC09-BM	UC09-KG	UC09-HP	UC09-SV1	UC09-SUBP1	UC09-SUBP2	UC09-SUPP	UC09-TH	UC09-TD	UC09-PT	UC10-BM	UC10-KG	UC10-HP	UC10-SV1	UC10-SV2	UC10-SUBP1	UC10-SUBP2	UC10-SUPP	UC10-TH	UC10-TD	UC10-PT	UC11-BM	UC11-KG	UC11-SV1	UC11-SV2	UC11-SUBP1	UC11-SUBP2	UC11-SUPP	UC11-TH	UC11-TD	UC11-PT	UC12-BM	UC12-KG	UC12-HP	UC12-SV1	UC12-SV2	UC12-SUBP1	UC12-SUBP2	UC12-SUPP	UC12-TH	UC12-TD	UC12-PT	UC13-BM	UC13-KG	UC13-HP	UC13-SV1	UC13-SUBP1	UC13-SUBP2	UC13-SUPP	UC13-TH	UC13-TD	UC13-PT	UC14-BM	UC14-KG	UC14-HP	UC14-SV1	UC14-SUBP1	UC14-SUBP2	UC14-SUPP	UC14-TH	UC14-TD	UC14-PT	UC15-KG	UC15-HP	UC15-SV1	UC15-SUBP1	UC15-SUBP2	UC15-SUPP	UC15-TH	UC15-TD	UC15-PT	UC16-BM	UC16-KG	UC16-HP	UC16-SV1	UC16-SUBP1	UC16-SUBP2	UC16-SUPP	UC16-TH	UC16-TD	UC16-PT	UC17-BM	UC17-KG	UC17-HP	UC17-SV1	UC17-SUBP1	UC17-SUBP2	UC17-SUBP3	UC17-SUPP	UC17-TH	UC17-TD	UC18-BM	UC18-KG	UC18-HP	UC18-SV1	UC18-SUBP1	UC18-SUBP2	UC18-SUPP	UC18-TH	UC18-TD	UC18-PT	UC19-BM	UC19-KG	UC19-SV1	UC19-SUBP1	UC19-SUBP2	UC19-SUPP	UC19-TH	UC19-TD	UC19-PT	UC20-BM	UC20-KG	UC20-HP	UC20-SV1	UC20-SUBP1	UC20-SUBP2	UC20-SUBP3	UC20-SUPP	UC20-TH	UC21-BM	UC21-KG	UC21-SV1	UC21-SUBP1	UC21-SUBP2	UC21-SUPP	UC21-TD	UC21-PT	UC22-BM	UC22-KG	UC22-HP	UC22-SV	UC22-SUBP1	UC22-SUBP2	UC22-SUPP	UC22-TH	UC22-PT	UC23-BM	UC23-SV	UC23-SUBP1	UC23-SUBP2	UC23-SUPP	UC23-TH	UC23-TD	UC23-PT	UC24-BM	UC24-KG	UC24-HP	UC24-SV	UC24-SUBP1	UC24-SUBP2	UC24-SUBP3	UC24-TH	UC24-TD	UC25-BM	UC25-KG	UC25-HP	UC25-SV	UC25-SUBP1	UC25-SUBP2	UC25-SUPP	UC25-TH	UC25-TD	UC25-PT	UC26-BM	UC26-KG	UC26-SV	UC26-SUPP	UC26-TH	UC26-TD	UC26-PT	UC27-BM	UC27-KG	UC27-SV	UC27-SUBP1	UC27-SUBP2	UC27-SUPP	UC27-TD	UC27-PT	UC28-BM	UC28-KG	UC28-HP	UC28-SV	UC28-SUBP1	UC28-SUBP2	UC28-TH	UC28-TD	UC28-PT	UC29-BM	UC29-KG	UC29-HP	UC29-SV	UC29-SUBP1	UC29-SUBP2	UC29-SUPP	UC29-TH	UC29-TD	UC29-PT	UC30-BM	UC30-KG	UC30-HP	UC30-SV	UC30-SUBP1	UC30-SUBP2	UC30-SUPP	UC30-TH	UC30-TD	UC30-PT	UC31-BM	UC31-KG	UC31-HP	UC31-SV	UC31-SUBP1	UC31-SUBP2	UC31-SUPP	UC31-TH	UC31-TD	UC31-PT	UC32-BM	UC32-KG	UC32-HP	UC32-SV	UC32-SUBP1	UC32-SUBP2	UC32-SUPP	UC32-TH	UC32-TD	UC32-PT	UC33-BM	UC33-KG	UC33-HP	UC33-SV	UC33-SUBP1	UC33-SUBP2	UC33-SUPP	UC33-TH	UC33-TD	UC33-PT	UC34-BM	UC34-KG	UC34-HP	UC34-SV	UC34-SUBP1	UC34-SUBP2	UC34-SUPP	UC34-TH	UC34-TD	UC34-PT	UC35-BM	UC35-KG	UC35-HP	UC35-SV	UC35-SUBP1	UC35-SUBP2	UC35-SUBP3	UC35-SUPP	UC35-TH	UC35-TD	UC35-PT
Bacteria	domain			99.982	99.887	99.971	99.815	99.915	99.976	99.789	99.996	99.996	99.908	99.902	99.852	99.885	99.881	99.98	99.938	99.982	99.924	99.986	99.848	100.0	100.001	99.997	100.002	99.986	99.99	100.024	99.987	100.004	100.001	99.884	99.99	99.991	99.977	99.972	100.003	99.981	99.737	99.998	99.98	99.994	99.994	100.026	100.008	100.014	100.005	99.892	99.98	99.995	99.981	99.994	100.012	99.984	100.008	100.01	99.996	99.999	100.003	100.018	99.991	100.016	100.011	100.004	99.997	99.989	100.002	99.982	100.003	99.99	100.007	99.996	99.999	99.992	99.986	99.995	99.995	100.009	100.016	99.994	100.009	100.002	99.979	99.988	99.998	100.008	99.983	100.017	99.991	100.011	100.002	99.771	99.966	99.995	99.995	99.989	99.989	99.991	99.992	100.0	99.368	99.973	100.014	100.003	99.994	99.998	99.978	100.0	99.989	100.011	99.998	100.008	99.998	100.011	99.985	99.996	100.012	99.968	100.004	99.887	100.003	99.993	99.995	100.005	100.0	100.005	100.0	100.01	100.005	100.001	100.006	99.986	99.968	100.005	99.993	99.917	99.986	99.847	99.997	100.006	99.99	100.005	99.99	100.014	100.007	99.997	99.974	99.949	99.997	99.99	100.0	99.991	99.996	100.011	99.989	100.007	99.99	99.956	100.0	99.988	99.992	99.992	99.985	100.008	99.997	99.98	100.007	99.988	100.012	99.992	100.009	99.994	100.018	100.007	100.006	100.005	100.016	99.99	99.969	99.979	100.005	99.998	100.005	100.006	100.014	100.018	99.996	99.98	99.958	99.994	99.983	100.005	99.989	99.994	99.995	99.999	99.996	99.604	99.934	99.99	100.009	99.986	99.991	99.991	99.987	99.993	99.965	99.923	99.954	99.994	99.99	100.013	99.99	100.015	99.991	100.009	99.992	100.0	100.001	100.005	99.998	100.002	100.011	100.0	99.993	100.007	100.007	100.001	99.989	99.993	99.993	100.001	99.982	99.999	100.0	99.982	99.978	99.891	99.983	100.006	99.992	100.01	99.991	100.005	100.008	99.988	100.01	100.005	99.993	100.004	100.009	99.984	99.993	99.996	99.998	100.013	100.006	100.017	100.006	100.001	99.996	100.005	100.002	99.995	100.001	100.002	99.988	99.987	100.001	99.984	99.989	99.926	100.01	100.008	99.995	100.011	99.996	100.005	99.998	100.015	99.986	99.994	99.998	100.007	100.015	100.011	99.997	100.006	99.991	100.014	99.984	99.991	99.989	100.004	99.989	100.009	99.995	100.003	99.998	100.008	100.001	99.987	100.004	100.01	99.992	100.01	99.974	99.997	99.989	99.999	99.997	100.008	100.012	99.909	99.691	99.992	100.009	100.018	100.005	100.004	99.995	99.993	99.976	99.923	99.999	100.003	99.994	99.999	99.981	100.01	100.014	100.005	99.979	99.819	100.006	100.007	99.994	99.984	99.992	100.011	100.005	99.998	99.994	100.002	99.976	100.008	100.001	100.003	100.008	100.007	99.999	100.003	99.939	99.88	99.995	99.99	99.999	99.987	99.994	100.005	100.011	100.008	99.999	100.004	100.005	100.01	100.006	99.998	99.998	99.993	100.001	99.999	99.996	100.009	100.009	100.002	99.992	100.002	100.017	99.982	99.996	99.988	100.006	99.993	100.015	100.02	99.98	100.0	100.0
