Taxonomy	Rank	HMT	Taxonomy_ID	Notes	S700014997-LRC	S700015665-LRC	S700015965-LRC	S700016079-LRC	S700016089-LRC	S700016170-LRC	S700016335-LRC	S700016652-LRC	S700016754-LRC	S700021826-LRC	S700023009-LRC	S700023104-LRC	S700023531-LRC	S700023580-LRC	S700023847-LRC	S700023904-LRC	S700023938-LRC	S700023989-LRC	S700024097-LRC	S700024149-LRC	S700024256-LRC	S700024308-LRC	S700024460-LRC	S700024511-LRC	S700024556-LRC	S700024605-LRC	S700024675-LRC	S700024701-LRC	S700024754-LRC	S700024831-LRC	S700024868-LRC	S700024920-LRC	S700024968-LRC	S700032175-LRC	S700033023-LRC	S700033181-LRC	S700033410-LRC	S700033545-LRC	S700033777-LRC	S700034954-LRC	S700035428-LRC	S700035981-LRC	S700037018-LRC	S700037044-LRC	S700037165-LRC	S700037222-LRC	S700037274-LRC	S700037325-LRC	S700037379-LRC	S700037427-LRC	S700037470-LRC	S700037550-LRC	S700037651-LRC	S700037702-LRC	S700037779-LRC	S700037836-LRC	S700037870-LRC	S700037918-LRC	S700037969-LRC	S700038023-LRC	S700038094-LRC	S700038148-LRC	S700038179-LRC	S700038249-LRC	S700038306-LRC	S700038356-LRC	S700038404-LRC	S700038474-LRC	S700038522-LRC	S700038568-LRC	S700038783-LRC	S700038818-LRC	S700038940-LRC	S700038968-LRC	S700095400-LRC	S700095457-LRC	S700095514-LRC	S700097224-LRC	S700097281-LRC	S700097341-LRC	S700097678-LRC	S700097738-LRC	S700098317-LRC	S700098409-LRC	S700098982-LRC	S700099049-LRC	S700099109-LRC	S700100277-LRC	S700100647-LRC	S700101181-LRC	S700101628-LRC	S700101685-LRC	S700101887-LRC	S700102289-LRC	S700102403-LRC	S700102635-LRC	S700102895-LRC	S700102952-LRC	S700103263-LRC	S700103291-LRC	S700103468-LRC	S700103501-LRC	S700103577-LRC	S700103643-LRC	S700105003-LRC	S700105051-LRC	S700105108-LRC	S700105165-LRC	S700105222-LRC	S700105276-LRC	S700105324-LRC	S700105394-LRC	S700105536-LRC	S700105634-LRC	S700105707-LRC	S700105798-LRC	S700105894-LRC	S700106040-LRC	S700106077-LRC	S700106134-LRC	S700106188-LRC	S700106261-LRC	S700106316-LRC	S700106449-LRC	S700106506-LRC	S700106563-LRC	S700106637-LRC	S700106685-LRC	S700106713-LRC	S700106786-LRC	S700106821-LRC	S700106898-LRC	S700106920-LRC	S700106968-LRC	S700107425-LRC	S700107536-LRC	S700107593-LRC	S700107806-LRC	S700107920-LRC	S700107977-LRC	S700108145-LRC	S700108268-LRC	S700108580-LRC	S700108943-LRC	S700109220-LRC	S700109610-LRC	S700109671-LRC	S700109855-LRC	S700109971-LRC	S700110139-LRC	S700110796-LRC	S700111272-LRC	S700111346-LRC	S700111795-LRC	S700112032-LRC	S700112093-LRC	S700112802-LRC	S700113025-LRC	S700113095-LRC	S700113146-LRC	S700113197-LRC	S700113525-LRC	S700113564-LRC	S700113638-LRC	S700113666-LRC	S700113737-LRC	S700113791-LRC	S700113899-LRC	S700113956-LRC	S700114147-LRC	S700114236-LRC	S700114289-LRC	S700114341-LRC	S700114409-LRC	S700114507-LRC	S700114580-LRC	S700114637-LRC	S700114671-LRC	S700114719-LRC	S700114769-LRC	S700114820-LRC	S700114874-LRC	S700114923-LRC	S700114979-LRC	S700116021-LRC	S700116047-LRC	S700116098-LRC	S700116150-LRC	S700116277-LRC	S700116328-LRC	S700116380-LRC	S700116433-LRC	S700116470-LRC	S700116524-LRC	S700116590-LRC	S700116700-LRC	S700116752-LRC	S700116800-LRC	S700116830-LRC	S700116890-LRC	S700116949-LRC	S700117060-LRC	S700117088-LRC	S700117137-LRC	S700117216-LRC	S700117627-LRC	S700117684-LRC	S700117739-LRC	S700117798-LRC	S700117850-LRC	S700118460-LRC	S700119092-LRC	S700119212-LRC	S700119354-LRC	S700119612-LRC	S700119786-LRC	S700119911-LRC	S700120037-LRC	S700120087-LRC	S700121689-LRC	S700121909-LRC	S700122394-LRC	S700123612-LRC	S700161042-LRC	S700161153-LRC	S700161204-LRC	S700161319-LRC	S700161496-LRC	S700161620-LRC	S700161726-LRC	S700161840-LRC	S700163032-LRC	S700163203-LRC	S700163392-LRC	S700163497-LRC	S700163543-LRC	S700163576-LRC	S700163650-LRC	S700163701-LRC	S700163756-LRC	S700163910-LRC	S700163965-LRC	S700164072-LRC	S700164181-LRC	S700164214-LRC	S700164271-LRC	S700164341-LRC	S700164393-LRC	S700164489-LRC	S700164540-LRC	S700164595-LRC	S700164708-LRC	S700164757-LRC	S700164814-LRC	S700164854-LRC	S700165036-LRC	S700165134-LRC	S700165189-LRC	S700165302-LRC	S700165398-LRC	S700165446-LRC	S700165477-LRC	S700165656-LRC	S700165704-LRC	S700165800-LRC	S700165848-LRC	S700165897-LRC	S700165954-LRC	S700166633-LRC	S700166825-LRC	S700171056-LRC	S700171104-LRC	S700171137-LRC	S700171212-LRC	S700171268-LRC	S700171412-LRC	S700171463-LRC	S700171563-LRC	S700171616-LRC	S700171670-LRC	S700171718-LRC	S700171749-LRC	S700171881-LRC	S700171918-LRC	S700171977-LRC	S700172052-LRC	S700172205-LRC	S700172321-LRC	S700172432-LRC	S700172463-LRC	S700172540-LRC	S700172594-LRC	S700172699-LRC	S700172748-LRC	S700172804-LRC	S700173014-LRC	S700173062-LRC	S700173108-LRC	S700173215-LRC	S700173263-LRC	S700173311-LRC	S700173419-LRC	S700173472-LRC	S700173522-LRC	S700173568-LRC	S700173618-LRC	S700173669-LRC	S700173822-LRC	S700173868-LRC	S700173918-LRC	S700173955-LRC	S700175108-LRC	S700175247-LRC	S700175295-LRC
Bacteria	domain				99.35	99.834	99.834	50.646	88.184	22.704	98.62	99.52	99.917	96.693	96.284	98.82	99.683	87.983	97.534	96.802	99.794	99.883	68.75	98.551	99.838	99.632	96.966	99.56	99.795	99.913	99.032	99.043	92.229	95.739	99.509	99.412	99.97	99.691	99.799	99.678	98.255	99.675	99.825	97.926	97.812	85.224	99.008	99.882	99.909	99.054	99.912	85.929	99.946	99.544	99.962	64.564	96.378	98.735	99.66	99.863	99.964	99.974	95.556	99.727	100.0	99.402	97.04	99.265	97.83	99.706	99.914	99.639	99.422	99.901	98.812	99.955	99.958	99.063	99.488	98.846	99.793	99.913	99.717	98.786	99.86	99.645	99.871	99.5	72.89	99.737	99.699	99.611	99.913	99.668	99.803	99.497	99.782	99.864	99.501	98.674	99.101	99.923	99.699	99.459	88.15	100.0	99.803	99.837	100.0	99.385	99.913	99.745	99.272	98.721	100.0	98.477	31.46	100.0	58.412	100.0	99.909	99.634	98.648	86.866	99.805	99.879	99.868	99.478	100.0	100.0	97.87	99.671	100.0	99.841	92.486	95.853	99.865	90.208	99.911	99.377	99.927	99.674	99.282	98.854	99.457	99.434	98.93	99.227	99.642	99.642	99.377	99.438	99.56	99.454	99.65	99.622	89.702	89.094	99.492	99.286	99.496	99.809	99.978	99.885	99.634	99.943	99.923	99.787	99.245	99.904	99.938	99.874	99.423	98.158	99.997	99.973	99.881	99.934	99.89	5.801	99.86	100.0	100.0	99.814	99.973	19.573	99.917	99.91	99.451	99.753	99.947	100.0	99.922	97.307	99.799	99.935	98.651	99.688	99.95	100.0	99.908	93.67	99.247	99.709	99.662	99.444	98.611	99.659	98.587	96.251	98.724	84.589	94.118	99.628	99.007	99.819	99.633	99.81	98.456	99.944	98.796	99.774	91.843	98.002	99.83	95.16	99.6	93.923	97.937	99.643	99.108	88.05	99.651	70.019	99.554	84.136	98.405	97.729	84.892	98.64	80.931	99.596	99.419	89.417	96.572	98.632	99.648	99.832	97.875	97.603	99.429	99.911	99.839	98.935	97.539	99.762	97.034	99.944	99.874	99.751	99.57	99.693	99.652	99.033	99.659	99.216	99.485	99.658	99.942	99.991	99.814	99.915	99.107	99.965	99.986	99.677	99.702	99.702	99.51	99.393	99.941	99.506	99.831	99.965	99.862	99.862	99.846	99.971	52.436	96.952	96.516	99.908	97.853	98.862	98.734	99.705	99.987	99.919	99.892	99.598	99.957	99.433	96.627	99.962	99.99	97.273	99.487	95.445	99.976	99.944	99.714	99.93	99.752	99.855	99.619	98.802	99.949	97.885
Bacteria;Actinomycetota	phylum				96.528	98.874	99.359	21.159	71.701	14.365	91.056	97.368	96.518	69.037	92.47	96.179	98.401	23.72	84.52	84.811	88.207	99.461	60.114	35.561	98.881	97.266	81.963	99.069	98.729	99.257	89.762	97.872	72.722	93.436	94.895	96.989	99.627	97.416	44.193	56.776	90.549	95.738	55.94	96.025	80.847	6.578	95.115	99.633	98.207	24.503	99.443	7.508	99.119	97.224	99.218	61.548	81.116	82.961	97.711	99.6	99.694	99.862	53.897	91.616	73.935	61.429	91.102	93.937	69.717	98.188	99.822	97.622	98.38	77.604	95.161	99.458	99.193	73.66	99.088	94.863	87.254	89.086	92.928	87.818	99.466	90.599	98.741	83.906	41.023	89.808	86.088	97.812	94.841	70.803	78.511	74.847	93.398	99.214	85.211	96.898	47.104	97.322	95.842	68.378	60.499	53.824	99.175	99.486	51.44	78.264	97.796	96.725	94.173	94.024	93.999	86.294	5.895	99.425	50.88	98.46	95.965	98.736	88.776	70.208	92.062	98.886	90.42	97.483	90.784	85.826	91.704	98.245	99.867	99.292	49.326	94.498	98.799	79.923	97.281	72.413	97.125	91.278	75.803	95.989	63.771	51.602	94.251	96.232	97.169	82.658	85.596	93.159	92.367	88.106	97.759	88.915	82.656	69.756	92.785	94.869	97.535	35.241	57.343	4.488	93.686	19.441	15.879	26.893	6.505	97.877	99.851	96.836	96.959	93.589	38.592	6.504	10.926	1.829	15.84	1.894	4.984	15.525	8.518	10.04	15.599	9.216	8.671	9.312	77.333	98.471	99.751	90.754	98.73	74.544	97.318	24.334	97.65	95.357	98.101	92.85	86.852	77.887	91.777	96.134	96.555	98.63	74.19	81.126	82.339	92.81	96.884	69.271	83.007	99.256	97.312	92.926	98.533	47.411	95.294	92.919	77.273	99.096	72.099	55.934	99.183	94.176	88.208	69.85	84.672	96.843	38.605	76.769	98.69	59.195	98.465	35.411	96.564	93.186	12.71	96.88	70.438	84.761	97.188	75.964	76.507	85.671	93.768	95.069	91.651	93.076	71.812	99.196	98.045	88.238	83.054	98.161	55.621	97.956	84.165	69.488	74.99	22.987	97.217	66.327	96.968	64.183	88.153	57.898	99.62	99.719	98.368	94.416	94.643	78.229	99.72	95.436	95.687	26.975	87.515	81.025	99.391	83.117	25.869	99.071	0.779	99.682	96.485	99.2	50.851	92.697	66.808	99.186	74.738	95.267	91.013	79.622	99.922	99.295	96.885	83.268	99.326	87.264	87.952	20.694	99.93	72.86	75.983	86.47	99.685	99.421	96.808	99.651	99.109	98.4	99.543	38.822	99.71	65.335
Bacteria;Bacteroidota	phylum				0.386	0.033	0.0	0.0	1.43	0.0	0.0	0.078	0.0	0.0	0.021	0.046	0.006	1.985	0.089	0.872	0.0	0.0	0.045	0.0	0.0	0.053	0.322	0.009	0.013	0.044	0.0	0.021	0.75	0.0	0.53	0.0	0.015	0.0	0.0	0.0	0.182	0.065	0.0	0.086	0.047	2.765	0.0	0.0	0.011	4.636	0.0	0.487	0.0	0.0	0.019	0.01	0.066	0.169	0.025	0.0	0.016	0.0	2.504	0.116	5.704	0.0	0.229	0.0	0.283	0.0	0.022	0.037	0.141	0.007	0.17	0.0	0.138	0.0	0.022	0.058	0.104	0.0	0.283	0.45	0.0	0.044	0.0	0.065	0.359	0.0	0.043	0.049	0.029	0.0	0.768	0.021	0.0	0.0	0.0	0.025	0.072	0.0	0.078	0.0	2.391	0.0	0.062	0.023	0.0	0.0	0.0	0.0	0.51	0.47	0.146	0.0	0.0	0.0	0.982	0.0	0.056	0.055	0.338	1.762	0.0	0.121	0.19	0.0	3.04	0.0	0.032	0.027	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.109	0.0	0.265	0.0	0.148	0.034	0.0	0.097	0.092	0.03	0.218	0.227	0.073	1.555	0.0	0.0	0.217	0.02	0.366	0.0	0.018	10.92	9.755	5.178	0.094	0.014	20.953	2.339	10.402	0.072	0.0	0.1	0.133	0.147	6.905	8.123	7.585	0.0	23.999	0.03	11.365	15.278	6.209	14.116	6.678	0.038	33.188	18.489	0.0	0.123	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.082	0.377	0.0	0.063	0.0	0.0	0.114	0.0	0.0	0.0	0.184	1.307	0.0	0.073	0.0	0.0	0.0	0.0	0.195	0.078	0.0	0.0	5.112	0.074	0.0	0.0	2.337	0.0	0.06	0.0	0.382	0.0	0.575	0.099	0.0	0.061	0.189	0.0	0.0	0.274	0.014	0.275	1.256	0.03	0.0	0.088	0.28	0.076	0.016	0.011	0.022	0.0	0.0	0.0	0.0	0.146	0.017	0.025	0.213	0.0	0.0	0.0	0.322	0.03	0.065	0.074	0.11	0.0	0.1	0.021	0.0	0.0	0.0	0.0	0.018	0.0	16.244	0.0	0.304	0.012	0.0	17.716	0.2	0.016	0.011	0.0	0.019	0.008	0.0	0.01	0.015	0.699	0.0	0.633	1.024	0.013	0.0	0.014	0.0	0.0	0.0	0.482	16.654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0	14.454
Bacteria;Bacillota	phylum				1.157	0.281	0.427	10.303	2.709	7.884	3.047	1.009	2.422	27.189	1.02	0.809	0.229	9.892	4.169	8.794	10.327	0.281	1.42	0.988	0.884	1.788	12.418	0.207	1.006	0.393	9.231	0.617	15.327	1.459	1.944	1.776	0.134	2.111	54.449	42.571	6.907	2.7	0.712	1.526	14.918	34.509	3.053	0.157	0.204	61.589	0.073	74.71	0.668	1.002	0.534	1.227	14.764	12.484	0.815	0.125	0.145	0.066	25.008	6.182	12.491	37.259	2.96	3.821	25.566	0.759	0.027	1.627	0.527	21.563	1.273	0.419	0.297	25.198	0.267	3.723	12.182	10.827	5.116	4.031	0.084	8.766	0.646	14.615	30.79	9.692	8.716	1.507	4.693	27.701	16.88	19.522	6.36	0.325	14.058	1.651	25.306	2.575	1.85	30.135	9.563	43.01	0.345	0.187	5.274	18.25	0.366	1.492	3.496	2.035	4.771	8.947	11.956	0.302	3.152	0.81	3.04	0.531	8.452	8.756	7.677	0.557	8.659	0.696	6.176	8.93	1.399	0.823	0.091	0.33	34.875	0.837	0.995	10.284	2.6	4.489	2.493	8.095	7.524	2.579	29.911	47.335	4.091	2.184	0.919	16.776	12.006	5.729	6.789	8.364	1.838	10.456	5.51	18.662	5.396	2.854	1.602	17.167	14.47	60.644	4.921	80.389	35.476	58.105	8.874	1.085	0.075	2.838	0.755	3.021	12.81	9.715	40.804	98.007	20.103	3.877	18.957	20.798	31.442	21.733	26.218	10.32	22.333	38.641	13.882	0.863	0.036	9.193	0.363	13.119	1.81	74.594	0.613	3.512	0.219	6.083	1.769	14.673	1.255	3.486	1.564	0.481	22.569	15.179	1.491	1.147	0.452	9.161	6.863	0.145	0.436	6.857	1.07	3.465	2.937	6.44	20.862	0.546	18.631	30.435	0.354	0.803	7.129	16.995	11.017	1.668	51.014	2.103	0.699	3.448	0.05	19.263	0.368	1.451	65.947	0.56	2.007	14.806	1.467	7.803	9.929	10.262	3.208	3.642	5.541	4.364	27.436	0.492	1.357	4.588	13.926	1.363	38.447	0.384	15.582	29.801	24.539	75.845	1.739	31.203	2.258	33.987	10.081	2.329	0.265	0.127	1.219	5.245	3.409	21.736	0.182	3.152	3.919	10.507	10.894	17.761	0.386	16.389	11.535	0.388	0.268	0.085	3.015	0.559	1.492	1.553	28.541	0.491	19.571	3.415	5.19	15.354	0.039	0.604	2.953	14.974	0.616	11.821	6.506	32.774	0.01	19.341	21.5	6.966	0.23	0.486	0.738	0.042	0.117	1.018	0.076	2.994	0.034	5.405
Bacteria;Fusobacteriota	phylum				0.772	0.066	0.0	10.935	0.251	0.413	0.735	0.084	0.0	0.109	0.87	0.033	0.029	2.856	0.318	0.509	0.023	0.0	0.125	0.033	0.044	0.158	0.917	0.026	0.0	0.022	0.01	0.106	0.589	0.0	0.137	0.0	0.045	0.0	0.201	0.0	0.145	0.39	0.11	0.029	0.0	1.144	0.153	0.013	0.026	1.798	0.044	1.017	0.02	0.139	0.038	0.01	0.066	0.042	0.06	0.0	0.026	0.005	7.042	0.141	0.433	0.075	0.325	0.0	0.0	0.122	0.027	0.015	0.094	0.013	0.085	0.028	0.032	0.0	0.0	0.087	0.127	0.0	0.212	0.105	0.0	0.207	0.0	0.0	0.269	0.026	0.0	0.0	0.029	0.0	0.709	0.004	0.0	0.0	0.066	0.1	0.18	0.0	0.0	0.0	2.807	1.023	0.123	0.023	0.0	0.0	0.0	0.0	0.146	0.0	0.479	1.84	7.218	0.03	0.573	0.632	0.574	0.147	0.27	2.723	0.0	0.024	0.0	0.051	0.0	0.0	0.0	0.439	0.0	0.0	2.119	0.159	0.0	0.0	0.015	0.0	0.055	0.026	0.227	0.0	0.543	0.017	0.107	0.232	0.064	0.0	0.296	0.036	0.0	0.714	0.053	0.0	0.126	0.307	0.319	0.0	0.054	28.851	4.888	15.995	0.042	0.0	6.158	1.927	19.173	0.217	0.0	0.075	0.067	0.221	0.451	9.056	8.71	0.0	11.54	0.0	7.639	19.714	5.169	6.173	5.72	0.0	27.012	14.98	1.333	0.049	0.053	0.0	0.0	1.043	0.089	0.097	0.061	0.0	0.0	0.0	0.031	0.041	0.439	0.0	0.106	0.0	0.0	0.114	0.0	0.309	0.065	0.123	0.109	0.041	0.291	0.0	0.0	0.0	0.0	0.0	0.0	0.094	0.31	3.349	0.105	0.0	0.0	2.07	0.0	0.119	1.379	0.0	0.0	0.287	0.0	0.0	0.0	0.442	0.0	0.0	0.0	0.0	0.0	1.211	1.389	0.076	0.0	0.028	0.076	0.0	0.0	0.0	0.0	0.051	0.0	0.0	0.037	0.056	0.0	0.0	0.0	0.061	0.0	0.107	0.012	0.0	0.074	0.0	0.0	0.027	0.062	0.042	0.0	0.0	0.007	0.03	0.0	15.797	0.0	0.0	0.023	0.0	11.309	0.106	0.032	0.0	0.038	0.029	0.031	0.0	0.01	0.015	0.549	0.06	0.253	1.055	0.013	0.0	0.014	0.0	0.014	0.0	0.0	12.919	0.0	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.145	0.0	0.0	0.0	11.046
Bacteria;Pseudomonadota	phylum				0.508	0.579	0.047	8.248	12.092	0.041	3.782	0.982	0.977	0.357	1.901	1.754	1.017	49.53	8.439	1.817	1.237	0.141	7.045	61.969	0.029	0.368	1.346	0.25	0.046	0.197	0.029	0.426	2.84	0.845	2.003	0.646	0.149	0.164	0.955	0.331	0.473	0.781	43.063	0.259	2.0	40.229	0.687	0.079	1.46	6.528	0.352	2.207	0.138	1.179	0.153	1.769	0.365	3.079	1.05	0.137	0.083	0.041	7.105	1.672	7.437	0.64	2.425	1.507	2.264	0.636	0.016	0.339	0.281	0.714	2.122	0.05	0.297	0.205	0.111	0.115	0.127	0.0	1.179	6.383	0.309	0.03	0.484	0.913	0.449	0.211	4.852	0.243	0.321	1.163	2.935	5.103	0.024	0.325	0.166	0.0	26.439	0.026	1.928	0.946	12.89	2.143	0.098	0.117	43.286	2.871	1.75	1.528	0.947	2.192	0.604	1.396	6.391	0.242	2.824	0.098	0.273	0.165	0.811	3.417	0.065	0.291	0.6	1.248	0.0	5.244	4.736	0.137	0.042	0.218	6.166	0.359	0.059	0.0	0.015	22.475	0.146	0.274	15.463	0.287	5.084	0.446	0.481	0.483	1.397	0.179	1.261	0.287	0.33	0.714	0.0	0.252	1.192	0.348	0.626	1.563	0.288	7.63	13.523	13.579	0.89	0.099	21.456	10.524	54.291	0.651	0.012	0.025	1.509	1.179	41.24	66.575	31.856	0.099	28.409	0.0	56.917	28.684	48.662	47.752	45.758	0.0	8.713	18.489	6.902	0.247	0.107	0.053	0.804	8.601	0.581	0.91	0.327	0.819	1.631	1.067	11.257	0.986	5.399	0.089	1.374	0.333	1.852	3.127	14.757	1.985	1.324	5.852	2.832	0.186	0.896	0.036	0.031	48.934	0.226	0.39	0.583	0.038	0.803	3.173	0.114	0.181	4.264	2.671	2.248	0.953	8.11	8.795	0.262	6.513	0.941	29.462	1.411	2.461	6.235	1.2	8.212	0.014	0.489	3.184	8.717	2.623	2.584	0.813	0.531	0.148	0.17	0.201	0.437	6.058	0.559	0.238	2.783	1.532	0.101	0.249	0.042	0.799	0.696	1.074	0.39	0.98	1.104	39.32	0.058	0.018	0.145	0.212	1.055	0.0	0.077	1.041	0.096	30.179	1.102	0.304	0.129	0.0	33.402	0.2	98.766	0.085	0.308	0.164	0.054	2.703	1.146	0.2	2.297	0.12	1.646	2.652	0.0	0.02	0.027	1.356	0.0	0.348	1.687	16.921	0.05	5.073	1.979	2.009	0.061	0.037	2.168	0.237	0.526	0.267	0.0	56.986	0.205	1.645
Bacteria;Actinomycetota;Actinomycetes	class				96.528	98.874	99.359	21.159	71.701	14.365	91.056	97.368	96.518	69.037	92.47	96.179	98.401	23.72	84.52	84.811	88.207	99.461	60.114	35.561	98.881	97.266	81.963	99.069	98.729	99.257	89.762	97.872	72.722	93.359	94.895	96.989	99.627	97.416	44.193	56.767	90.549	95.738	55.94	96.025	80.847	6.578	95.115	99.633	98.203	24.503	99.443	7.508	99.119	97.224	99.199	61.548	81.116	82.834	97.711	99.6	99.694	99.862	53.239	91.616	73.935	61.429	91.102	93.937	69.717	98.188	99.822	97.622	98.38	77.597	95.161	99.458	99.193	73.66	99.088	94.863	87.242	89.086	92.904	87.818	99.466	90.599	98.741	83.906	41.023	89.808	86.088	97.812	94.841	70.803	78.511	74.847	93.398	99.214	85.211	96.898	47.104	97.322	95.842	68.378	60.499	53.824	99.175	99.486	51.44	78.264	97.796	96.725	94.173	94.024	93.999	86.294	5.895	99.425	50.675	98.46	95.965	98.736	88.776	70.208	92.062	98.886	90.42	97.483	90.784	85.826	91.704	98.245	99.867	99.292	49.326	94.458	98.799	79.923	97.281	72.413	97.125	91.278	75.803	95.989	63.771	51.585	94.251	96.232	97.169	82.658	85.596	93.159	92.367	88.106	97.759	88.915	82.656	69.756	92.785	94.869	97.535	35.241	57.343	4.488	93.686	19.441	15.686	26.893	6.231	97.877	99.851	96.836	96.959	93.589	38.589	6.367	10.619	1.829	15.73	1.894	4.751	7.196	8.503	9.434	15.49	9.216	7.07	8.682	77.333	98.447	99.751	90.754	98.73	74.544	97.318	24.334	97.65	95.357	98.101	92.85	86.852	77.887	91.777	96.134	96.555	98.63	74.19	81.126	82.339	92.81	96.884	69.21	83.007	99.256	97.312	92.926	98.533	47.411	95.294	92.919	77.273	99.096	72.099	55.934	99.183	94.176	88.208	69.85	84.672	96.843	38.605	76.769	98.69	59.195	98.465	35.411	96.564	93.06	12.71	96.88	70.438	84.761	97.188	75.964	76.507	85.671	93.768	94.957	91.651	93.076	71.812	99.196	98.045	88.238	83.054	98.161	55.621	97.956	84.165	69.488	74.99	22.987	97.217	66.327	96.968	64.183	88.153	57.898	99.62	99.719	98.368	94.416	94.643	78.229	99.72	95.436	95.687	26.975	87.515	81.025	99.391	83.117	25.7	99.071	0.779	99.682	96.485	99.2	50.843	92.697	66.808	99.186	74.738	95.267	91.013	79.591	99.922	99.235	96.885	83.268	99.326	87.264	87.952	20.427	99.93	72.86	75.983	86.47	99.685	99.421	96.808	99.651	99.109	98.4	99.543	38.822	99.71	65.335
Bacteria;Actinomycetota;Coriobacteriia	class				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.127	0.0	0.0	0.0	0.0	0.657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.194	0.0	0.275	0.0	0.0	0.0	0.0	0.0	0.003	0.137	0.307	0.0	0.11	0.0	0.233	8.329	0.015	0.606	0.109	0.0	1.601	0.63	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.169	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
